Price,LT,LB,KT,KM,Kota/Kab,Provinsi,Type,harga_per_m2,ratio_bangunan_tanah
485000000,200.0,100.0,3.0,2.0,Pontianak Kota,Kalimantan Barat,Rumah,2425000.0,0.5
4700000000,200.0,300.0,5.0,4.0,Batam Kota,Kepulauan Riau,Rumah,23500000.0,1.5
3450000000,199.0,280.0,4.0,5.0,Sekadau Kab.,Kalimantan Barat,Rumah,17336683.417085428,1.407035175879397
3800000000,198.0,300.0,5.0,4.0,Surabaya Kota,Jawa Timur,Rumah,19191919.191919193,1.5151515151515151
2150000000,198.0,396.0,4.0,4.0,Makassar Kota,Sulawesi Selatan,Rumah,10858585.858585859,2.0
2000000000,198.0,396.0,4.0,4.0,Makassar Kota,Sulawesi Selatan,Rumah,10101010.1010101,2.0
1500000000,198.0,230.0,5.0,2.0,Malang Kota,Jawa Timur,Rumah,7575757.575757576,1.1616161616161615
1600000000,198.0,199.0,3.0,2.0,Sleman Kab.,Yogyakarta D.I.,Rumah,8080808.080808081,1.005050505050505
5950000000,198.0,332.0,3.0,3.0,Kab. Badung,Bali,Rumah,30050505.05050505,1.6767676767676767
700000000,198.0,137.0,3.0,2.0,Banjar Kab.,Kalimantan Selatan,Rumah,3535353.5353535353,0.6919191919191919
550000000,198.0,198.0,3.0,2.0,Banjarmasin Kota,Kalimantan Selatan,Rumah,2777777.777777778,1.0
2500000000,198.0,288.0,4.0,4.0,Pontianak Kota,Kalimantan Barat,Rumah,12626262.626262626,1.4545454545454546
835000000,197.0,80.0,2.0,2.0,Pontianak Kota,Kalimantan Barat,Rumah,4238578.680203046,0.40609137055837563
865000000,197.0,90.0,3.0,2.0,Pontianak Kota,Kalimantan Barat,Rumah,4390862.944162437,0.45685279187817257
750000000,196.0,110.0,3.0,2.0,Musi Banyuasin Kab.,Sumatra Selatan,Rumah,3826530.612244898,0.5612244897959183
1700000000,196.0,200.0,3.0,3.0,Karanganyar Kab.,Jawa Tengah,Rumah,8673469.387755102,1.0204081632653061
1100000000,196.0,330.0,4.0,2.0,Surakarta Kota,Jawa Tengah,Rumah,5612244.897959184,1.683673469387755
1500000000,196.0,295.0,4.0,3.0,Manado Kota,Sulawesi Utara,Rumah,7653061.224489796,1.5051020408163265
695000000,195.0,71.0,3.0,2.0,Pekanbaru Kota,Riau,Rumah,3564102.564102564,0.3641025641025641
300000000,195.0,180.0,2.0,1.0,Bandar Lampung Kota,Lampung,Rumah,1538461.5384615385,0.9230769230769231
211000000,195.0,115.0,3.0,1.0,Pontianak Kota,Kalimantan Barat,Rumah,1082051.282051282,0.5897435897435898
880000000,195.0,100.0,3.0,2.0,Pontianak Kota,Kalimantan Barat,Rumah,4512820.512820513,0.5128205128205128
800000000,194.0,300.0,3.0,3.0,Padang Kota,Sumatra Barat,Rumah,4123711.3402061854,1.5463917525773196
1700000000,194.0,200.0,4.0,5.0,Surakarta Kota,Jawa Tengah,Rumah,8762886.597938145,1.0309278350515463
3200000000,194.0,120.0,2.0,2.0,Lombok Tengah Kab.,Nusa Tenggara Barat,Rumah,16494845.360824741,0.6185567010309279
3000000000,194.0,100.0,3.0,4.0,Lombok Barat Kab.,Nusa Tenggara Barat,Rumah,15463917.525773196,0.5154639175257731
1850000000,194.0,232.0,3.0,3.0,Pontianak Kota,Kalimantan Barat,Rumah,9536082.474226804,1.1958762886597938
2200000000,193.0,135.0,4.0,5.0,Makassar Kota,Sulawesi Selatan,Rumah,11398963.730569948,0.6994818652849741
750000000,193.0,92.0,3.0,2.0,Banda Aceh Kota,Aceh D.I.,Rumah,3886010.3626943007,0.47668393782383417
870000000,193.0,54.0,2.0,1.0,Palembang Kota,Sumatra Selatan,Rumah,4507772.020725389,0.27979274611398963
5700000000,193.0,248.0,4.0,3.0,Depok Kota,Jawa Barat,Rumah,29533678.756476685,1.2849740932642486
800000000,193.0,100.0,3.0,3.0,Sleman Kab.,Yogyakarta D.I.,Rumah,4145077.720207254,0.5181347150259067
6550000000,192.0,241.0,2.0,3.0,Simeulue Kab.,Aceh D.I.,Rumah,34114583.333333336,1.2552083333333333
740000000,192.0,180.0,3.0,2.0,Pekanbaru Kota,Riau,Rumah,3854166.6666666665,0.9375
1100000000,192.0,150.0,3.0,2.0,Banjarmasin Kota,Kalimantan Selatan,Rumah,5729166.666666667,0.78125
950000000,191.0,100.0,3.0,2.0,Palembang Kota,Sumatra Selatan,Rumah,4973821.989528796,0.5235602094240838
1900000000,191.0,353.0,5.0,5.0,Palembang Kota,Sumatra Selatan,Rumah,9947643.979057591,1.8481675392670156
1800000000,191.0,80.0,3.0,2.0,Padang Kota,Sumatra Barat,Rumah,9424083.769633507,0.418848167539267
2300000000,191.0,84.0,3.0,1.0,Aceh Besar Kab.,Aceh D.I.,Rumah,12041884.816753928,0.4397905759162304
2100000000,191.0,120.0,4.0,4.0,Sleman Kab.,Yogyakarta D.I.,Rumah,10994764.39790576,0.6282722513089005
3350000000,190.0,240.0,5.0,4.0,Denpasar Kota,Bali,Rumah,17631578.94736842,1.263157894736842
3350000000,190.0,240.0,5.0,4.0,Kab. Badung,Bali,Rumah,17631578.94736842,1.263157894736842
3800000000,190.0,250.0,3.0,2.0,Medan Kota,Sumatra Utara,Rumah,20000000.0,1.3157894736842106
2100000000,190.0,90.0,3.0,1.0,Malang Kota,Jawa Timur,Rumah,11052631.578947369,0.47368421052631576
1600000000,190.0,100.0,4.0,2.0,Surabaya Kota,Jawa Timur,Rumah,8421052.631578946,0.5263157894736842
3400000000,190.0,300.0,5.0,4.0,Balikpapan Kota,Kalimantan Timur,Rumah,17894736.842105262,1.5789473684210527
600000000,190.0,120.0,2.0,2.0,Pontianak Kota,Kalimantan Barat,Rumah,3157894.736842105,0.631578947368421
800000000,190.0,150.0,3.0,2.0,Pontianak Kota,Kalimantan Barat,Rumah,4210526.315789473,0.7894736842105263
650000000,189.0,150.0,4.0,3.0,Pontianak Kota,Kalimantan Barat,Rumah,3439153.4391534394,0.7936507936507936
870000000,189.0,80.0,3.0,2.0,Banda Aceh Kota,Aceh D.I.,Rumah,4603174.603174604,0.42328042328042326
2680000000,189.0,148.0,3.0,3.0,Pekanbaru Kota,Riau,Rumah,14179894.17989418,0.783068783068783
2500000000,189.0,170.0,2.0,1.0,Padang Kota,Sumatra Barat,Rumah,13227513.227513228,0.8994708994708994
450000000,189.0,165.0,3.0,1.0,Banjarmasin Kota,Kalimantan Selatan,Rumah,2380952.380952381,0.873015873015873
3250000000,189.0,189.0,3.0,2.0,Banjarmasin Kota,Kalimantan Selatan,Rumah,17195767.195767194,1.0
1600000000,188.0,90.0,3.0,2.0,Manado Kota,Sulawesi Utara,Rumah,8510638.29787234,0.4787234042553192
450000000,187.0,150.0,3.0,2.0,Deli Serdang Kab.,Sumatra Utara,Rumah,2406417.112299465,0.8021390374331551
3500000000,187.0,104.0,3.0,2.0,Surakarta Kota,Jawa Tengah,Rumah,18716577.540106952,0.5561497326203209
690000000,187.0,60.0,2.0,2.0,Medan Kota,Sumatra Utara,Rumah,3689839.5721925134,0.32085561497326204
1050000000,187.0,60.0,3.0,2.0,Semarang Kota,Jawa Tengah,Rumah,5614973.262032085,0.32085561497326204
3100000000,187.0,170.0,5.0,3.0,Jakarta Selatan,Jakarta D.K.I.,Rumah,16577540.106951872,0.9090909090909091
1600000000,187.0,135.0,5.0,3.0,Makassar Kota,Sulawesi Selatan,Rumah,8556149.732620321,0.7219251336898396
2050000000,186.0,144.0,3.0,3.0,Batam Kota,Kepulauan Riau,Rumah,11021505.376344087,0.7741935483870968
2050000000,186.0,128.0,3.0,3.0,Batam Kota,Kepulauan Riau,Rumah,11021505.376344087,0.6881720430107527
4500000000,185.0,200.0,3.0,3.0,Tabanan Kab.,Bali,Rumah,24324324.324324325,1.0810810810810811
750000000,185.0,100.0,4.0,2.0,Palembang Kota,Sumatra Selatan,Rumah,4054054.054054054,0.5405405405405406
2200000000,185.0,175.0,3.0,3.0,Kab. Badung,Bali,Rumah,11891891.891891891,0.9459459459459459
2200000000,185.0,175.0,2.0,3.0,Kab. Badung,Bali,Rumah,11891891.891891891,0.9459459459459459
650000000,185.0,90.0,3.0,2.0,Pekanbaru Kota,Riau,Rumah,3513513.5135135134,0.4864864864864865
1000000000,185.0,200.0,3.0,2.0,Lombok Barat Kab.,Nusa Tenggara Barat,Rumah,5405405.405405405,1.0810810810810811
620000000,185.0,65.0,2.0,2.0,Banjarmasin Kota,Kalimantan Selatan,Rumah,3351351.3513513515,0.35135135135135137
1300000000,185.0,150.0,3.0,2.0,Pontianak Kota,Kalimantan Barat,Rumah,7027027.027027027,0.8108108108108109
685000000,185.0,150.0,3.0,3.0,Pontianak Kota,Kalimantan Barat,Rumah,3702702.7027027025,0.8108108108108109
2000000000,184.0,350.0,5.0,3.0,Palembang Kota,Sumatra Selatan,Rumah,10869565.217391305,1.9021739130434783
1600000000,184.0,75.0,2.0,2.0,Pontianak Kota,Kalimantan Barat,Rumah,8695652.173913043,0.4076086956521739
1200000000,183.0,150.0,3.0,2.0,Palembang Kota,Sumatra Selatan,Rumah,6557377.049180328,0.819672131147541
370000000,183.0,72.0,2.0,1.0,Banjarbaru Kota,Kalimantan Selatan,Rumah,2021857.9234972678,0.39344262295081966
1000000000,183.0,75.0,2.0,2.0,Pontianak Kota,Kalimantan Barat,Rumah,5464480.87431694,0.4098360655737705
450000000,182.0,70.0,2.0,2.0,Palembang Kota,Sumatra Selatan,Rumah,2472527.4725274723,0.38461538461538464
1900000000,182.0,195.0,5.0,4.0,Palembang Kota,Sumatra Selatan,Rumah,10439560.43956044,1.0714285714285714
4000000000,182.0,280.0,4.0,4.0,Jakarta Utara,Jakarta D.K.I.,Rumah,21978021.97802198,1.5384615384615385
1407000000,182.0,70.0,3.0,1.0,Bekasi Kab.,Jawa Barat,Rumah,7730769.230769231,0.38461538461538464
850000000,181.0,151.0,3.0,1.0,Yogyakarta Kota,Yogyakarta D.I.,Rumah,4696132.596685083,0.8342541436464088
350000000,181.0,181.0,2.0,2.0,Banjarbaru Kota,Kalimantan Selatan,Rumah,1933701.6574585636,1.0
6100000000,180.0,200.0,4.0,3.0,Tangerang Kab.,Banten,Rumah,33888888.88888889,1.1111111111111112
2500000000,180.0,250.0,4.0,3.0,Sleman Kab.,Yogyakarta D.I.,Rumah,13888888.888888888,1.3888888888888888
2500000000,180.0,142.0,3.0,3.0,Manado Kota,Sulawesi Utara,Rumah,13888888.888888888,0.7888888888888889
2921000000,180.0,182.0,4.0,4.0,Makassar Kota,Sulawesi Selatan,Rumah,16227777.777777778,1.011111111111111
2203000000,180.0,105.0,3.0,2.0,Makassar Kota,Sulawesi Selatan,Rumah,12238888.888888888,0.5833333333333334
3500000000,180.0,244.0,5.0,4.0,Manado Kota,Sulawesi Utara,Rumah,19444444.444444444,1.3555555555555556
1200000000,180.0,110.0,4.0,3.0,Pontianak Kota,Kalimantan Barat,Rumah,6666666.666666667,0.6111111111111112
850000000,180.0,100.0,3.0,2.0,Pontianak Kota,Kalimantan Barat,Rumah,4722222.222222222,0.5555555555555556
2600000000,180.0,180.0,5.0,1.0,Pontianak Kota,Kalimantan Barat,Rumah,14444444.444444444,1.0
2300000000,180.0,200.0,5.0,5.0,Padang Kota,Sumatra Barat,Rumah,12777777.777777778,1.1111111111111112
4893000000,180.0,360.0,5.0,5.0,Makassar Kota,Sulawesi Selatan,Rumah,27183333.333333332,2.0
1600000000,180.0,70.0,3.0,3.0,Manado Kota,Sulawesi Utara,Rumah,8888888.888888888,0.3888888888888889
2700000000,180.0,230.0,5.0,3.0,Palembang Kota,Sumatra Selatan,Rumah,15000000.0,1.2777777777777777
1600000000,180.0,360.0,4.0,3.0,Medan Kota,Sumatra Utara,Rumah,8888888.888888888,2.0
950000000,180.0,150.0,4.0,3.0,Palembang Kota,Sumatra Selatan,Rumah,5277777.777777778,0.8333333333333334
750000000,180.0,210.0,4.0,2.0,Palembang Kota,Sumatra Selatan,Rumah,4166666.6666666665,1.1666666666666667
2999999999,180.0,300.0,5.0,4.0,Surabaya Kota,Jawa Timur,Rumah,16666666.66111111,1.6666666666666667
850000000,180.0,75.0,3.0,2.0,Banda Aceh Kota,Aceh D.I.,Rumah,4722222.222222222,0.4166666666666667
1700000000,180.0,300.0,5.0,3.0,Semarang Kota,Jawa Tengah,Rumah,9444444.444444444,1.6666666666666667
700000000,180.0,120.0,3.0,2.0,Padang Kota,Sumatra Barat,Rumah,3888888.888888889,0.6666666666666666
930000000,180.0,120.0,4.0,3.0,Padang Kota,Sumatra Barat,Rumah,5166666.666666667,0.6666666666666666
7500000000,180.0,126.0,3.0,3.0,Bireuen Kab.,Aceh D.I.,Rumah,41666666.666666664,0.7
4500000000,180.0,250.0,6.0,4.0,Tangerang Selatan Kota,Banten,Rumah,25000000.0,1.3888888888888888
1799000000,180.0,250.0,4.0,2.0,Jakarta Timur,Jakarta D.K.I.,Rumah,9994444.444444444,1.3888888888888888
6100000000,180.0,200.0,5.0,4.0,Tangerang Kab.,Banten,Rumah,33888888.88888889,1.1111111111111112
1269000000,180.0,116.0,3.0,2.0,Manado Kota,Sulawesi Utara,Rumah,7050000.0,0.6444444444444445
3600000000,180.0,200.0,4.0,4.0,Tangerang Kota,Banten,Rumah,20000000.0,1.1111111111111112
2500000000,180.0,200.0,4.0,5.0,Padang Kota,Sumatra Barat,Rumah,13888888.888888888,1.1111111111111112
1700000000,180.0,140.0,3.0,2.0,Palembang Kota,Sumatra Selatan,Rumah,9444444.444444444,0.7777777777777778
5000000000,180.0,180.0,4.0,4.0,Tangerang Selatan Kota,Banten,Rumah,27777777.777777776,1.0
2300000000,180.0,132.0,4.0,3.0,Jakarta Timur,Jakarta D.K.I.,Rumah,12777777.777777778,0.7333333333333333
1499000000,180.0,140.0,3.0,2.0,Malang Kota,Jawa Timur,Rumah,8327777.777777778,0.7777777777777778
2500000000,180.0,135.0,5.0,3.0,Surabaya Kota,Jawa Timur,Rumah,13888888.888888888,0.75
2999000000,180.0,120.0,4.0,3.0,Surabaya Kota,Jawa Timur,Rumah,16661111.111111112,0.6666666666666666
3000000000,180.0,240.0,5.0,4.0,Surabaya Kota,Jawa Timur,Rumah,16666666.666666666,1.3333333333333333
5200000000,180.0,405.0,3.0,3.0,Medan Kota,Sumatra Utara,Rumah,28888888.888888888,2.25
5000000000,180.0,270.0,4.0,3.0,Medan Kota,Sumatra Utara,Rumah,27777777.777777776,1.5
1987009000,180.0,180.0,2.0,2.0,Tabanan Kab.,Bali,Rumah,11038938.888888888,1.0
1900000000,180.0,160.0,3.0,2.0,Surabaya Kota,Jawa Timur,Rumah,10555555.555555556,0.8888888888888888
650000000,180.0,72.0,3.0,3.0,Manado Kota,Sulawesi Utara,Rumah,3611111.111111111,0.4
2800000000,180.0,180.0,4.0,3.0,Makassar Kota,Sulawesi Selatan,Rumah,15555555.555555556,1.0
4100000000,180.0,121.0,4.0,3.0,Mataram Kota,Nusa Tenggara Barat,Rumah,22777777.777777776,0.6722222222222223
2500000000,180.0,250.0,5.0,5.0,Bandar Lampung Kota,Lampung,Rumah,13888888.888888888,1.3888888888888888
1539000000,180.0,139.0,4.0,3.0,Bandar Lampung Kota,Lampung,Rumah,8550000.0,0.7722222222222223
900000000,180.0,160.0,3.0,2.0,Bandar Lampung Kota,Lampung,Rumah,5000000.0,0.8888888888888888
1550000000,180.0,250.0,4.0,4.0,Balikpapan Kota,Kalimantan Timur,Rumah,8611111.111111112,1.3888888888888888
2100000000,180.0,180.0,4.0,3.0,Balikpapan Kota,Kalimantan Timur,Rumah,11666666.666666666,1.0
2700000000,180.0,210.0,4.0,3.0,Balikpapan Kota,Kalimantan Timur,Rumah,15000000.0,1.1666666666666667
3500000000,180.0,360.0,3.0,3.0,Samarinda Kota,Kalimantan Timur,Rumah,19444444.444444444,2.0
230000000,180.0,80.0,2.0,1.0,Banjarbaru Kota,Kalimantan Selatan,Rumah,1277777.7777777778,0.4444444444444444
700000000,180.0,180.0,2.0,2.0,Banjarbaru Kota,Kalimantan Selatan,Rumah,3888888.888888889,1.0
970000000,180.0,119.0,3.0,2.0,Banjarmasin Kota,Kalimantan Selatan,Rumah,5388888.888888889,0.6611111111111111
450000000,180.0,132.0,3.0,2.0,Banjar Kab.,Kalimantan Selatan,Rumah,2500000.0,0.7333333333333333
800000000,180.0,80.0,3.0,2.0,Banjar Kab.,Kalimantan Selatan,Rumah,4444444.444444444,0.4444444444444444
1250000000,180.0,117.0,5.0,3.0,Pontianak Kota,Kalimantan Barat,Rumah,6944444.444444444,0.65
750000000,180.0,90.0,2.0,1.0,Pontianak Kota,Kalimantan Barat,Rumah,4166666.6666666665,0.5
520000000,179.0,45.0,3.0,2.0,Binjai Kota,Sumatra Utara,Rumah,2905027.932960894,0.25139664804469275
850000000,179.0,114.0,2.0,1.0,Padang Kota,Sumatra Barat,Rumah,4748603.351955308,0.6368715083798883
1611000000,179.0,70.0,2.0,1.0,Surabaya Kota,Jawa Timur,Rumah,9000000.0,0.39106145251396646
1650000000,179.0,179.0,5.0,2.0,Sleman Kab.,Yogyakarta D.I.,Rumah,9217877.094972067,1.0
750000000,179.0,70.0,2.0,1.0,Pekanbaru Kota,Riau,Rumah,4189944.134078212,0.39106145251396646
900000000,178.0,140.0,4.0,3.0,Bitung Kota,Sulawesi Utara,Rumah,5056179.775280898,0.7865168539325843
5375000000,178.0,203.5,3.0,3.0,Kab. Badung,Bali,Rumah,30196629.213483147,1.1432584269662922
2150000000,178.0,218.0,5.0,3.0,Medan Kota,Sumatra Utara,Rumah,12078651.685393259,1.2247191011235956
240000000,178.0,36.0,1.0,1.0,Banjarbaru Kota,Kalimantan Selatan,Rumah,1348314.606741573,0.20224719101123595
857000000,177.0,200.0,4.0,2.0,Pontianak Kota,Kalimantan Barat,Rumah,4841807.90960452,1.1299435028248588
1650000000,177.0,252.0,3.0,2.0,Pontianak Kota,Kalimantan Barat,Rumah,9322033.898305085,1.423728813559322
500000000,176.0,60.0,2.0,2.0,Banda Aceh Kota,Aceh D.I.,Rumah,2840909.090909091,0.3409090909090909
4200000000,176.0,356.0,4.0,5.0,Medan Kota,Sumatra Utara,Rumah,23863636.363636363,2.022727272727273
660000000,176.0,75.0,3.0,2.0,Aceh Besar Kab.,Aceh D.I.,Rumah,3750000.0,0.42613636363636365
3600000000,176.0,225.0,5.0,4.0,Surabaya Kota,Jawa Timur,Rumah,20454545.454545453,1.2784090909090908
1000000000,176.0,160.0,3.0,2.0,Binjai Kota,Sumatra Utara,Rumah,5681818.181818182,0.9090909090909091
330000000,176.0,45.0,2.0,1.0,Pontianak Kota,Kalimantan Barat,Rumah,1875000.0,0.2556818181818182
700000000,176.0,66.0,2.0,1.0,Pontianak Kota,Kalimantan Barat,Rumah,3977272.727272727,0.375
925000000,176.0,90.0,3.0,2.0,Pontianak Kota,Kalimantan Barat,Rumah,5255681.818181818,0.5113636363636364
3950000000,175.0,180.0,3.0,3.0,Kab. Badung,Bali,Rumah,22571428.57142857,1.0285714285714285
1100000000,175.0,175.0,3.0,3.0,Medan Kota,Sumatra Utara,Rumah,6285714.285714285,1.0
1650000000,175.0,155.0,4.0,3.0,Pontianak Kota,Kalimantan Barat,Rumah,9428571.42857143,0.8857142857142857
2200000000,174.0,160.0,5.0,3.0,Tangerang Selatan Kota,Banten,Rumah,12643678.16091954,0.9195402298850575
3800000000,174.0,341.0,4.0,5.0,Tangerang Kota,Banten,Rumah,21839080.459770113,1.9597701149425288
860000000,174.0,95.0,3.0,2.0,Banda Aceh Kota,Aceh D.I.,Rumah,4942528.735632184,0.5459770114942529
615000000,173.0,74.0,3.0,1.0,Banda Aceh Kota,Aceh D.I.,Rumah,3554913.294797688,0.4277456647398844
695000000,173.0,82.0,3.0,2.0,Banda Aceh Kota,Aceh D.I.,Rumah,4017341.040462428,0.47398843930635837
595000000,173.0,65.0,3.0,1.0,Banda Aceh Kota,Aceh D.I.,Rumah,3439306.358381503,0.37572254335260113
650000000,172.0,80.0,3.0,2.0,Palembang Kota,Sumatra Selatan,Rumah,3779069.7674418604,0.46511627906976744
1420000000,172.0,192.0,4.0,3.0,Batam Kota,Kepulauan Riau,Rumah,8255813.953488372,1.1162790697674418
1500000000,172.0,192.0,3.0,2.0,Pontianak Kota,Kalimantan Barat,Rumah,8720930.232558139,1.1162790697674418
1350000000,171.0,125.0,3.0,3.0,Pekanbaru Kota,Riau,Rumah,7894736.842105263,0.7309941520467836
500000000,171.0,100.0,3.0,2.0,Bandar Lampung Kota,Lampung,Rumah,2923976.6081871344,0.5847953216374269
980000000,171.0,110.0,2.0,2.0,Pontianak Kota,Kalimantan Barat,Rumah,5730994.152046784,0.6432748538011696
820000000,170.0,100.0,3.0,2.0,Banda Aceh Kota,Aceh D.I.,Rumah,4823529.411764706,0.5882352941176471
690000000,170.0,100.0,4.0,2.0,Palembang Kota,Sumatra Selatan,Rumah,4058823.529411765,0.5882352941176471
1200000000,170.0,160.0,3.0,3.0,Padang Kota,Sumatra Barat,Rumah,7058823.529411765,0.9411764705882353
2800000000,170.0,200.0,5.0,4.0,Surabaya Kota,Jawa Timur,Rumah,16470588.235294119,1.1764705882352942
2900000000,170.0,290.0,4.0,3.0,Bekasi Kota,Jawa Barat,Rumah,17058823.529411763,1.7058823529411764
550000000,170.0,100.0,3.0,2.0,Pekanbaru Kota,Riau,Rumah,3235294.117647059,0.5882352941176471
590000000,170.0,40.0,2.0,1.0,Lombok Tengah Kab.,Nusa Tenggara Barat,Rumah,3470588.2352941176,0.23529411764705882
2000000000,170.0,90.0,4.0,3.0,Lombok Barat Kab.,Nusa Tenggara Barat,Rumah,11764705.88235294,0.5294117647058824
585000000,170.0,120.0,2.0,2.0,Banjarmasin Kota,Kalimantan Selatan,Rumah,3441176.470588235,0.7058823529411765
420000000,170.0,100.0,2.0,1.0,Pontianak Kota,Kalimantan Barat,Rumah,2470588.2352941176,0.5882352941176471
780000000,170.0,110.0,3.0,2.0,Pontianak Kota,Kalimantan Barat,Rumah,4588235.294117647,0.6470588235294118
1300000000,170.0,245.0,4.0,3.0,Manado Kota,Sulawesi Utara,Rumah,7647058.823529412,1.4411764705882353
800000000,169.0,169.0,3.0,2.0,Palembang Kota,Sumatra Selatan,Rumah,4733727.810650888,1.0
1495000000,169.0,175.0,4.0,4.0,Medan Kota,Sumatra Utara,Rumah,8846153.846153846,1.0355029585798816
990000000,168.0,224.0,4.0,3.0,Pontianak Kota,Kalimantan Barat,Rumah,5892857.142857143,1.3333333333333333
1800000000,168.0,126.0,4.0,2.0,Kab. Badung,Bali,Rumah,10714285.714285715,0.75
1949900000,168.0,348.0,5.0,5.0,Medan Kota,Sumatra Utara,Rumah,11606547.61904762,2.0714285714285716
2300000000,168.0,168.0,3.0,3.0,Bandung Kab.,Jawa Barat,Rumah,13690476.19047619,1.0
1550000000,168.0,70.0,2.0,1.0,Makassar Kota,Sulawesi Selatan,Rumah,9226190.476190476,0.4166666666666667
2184000000,168.0,168.0,3.0,3.0,Bandung Kota,Jawa Barat,Rumah,13000000.0,1.0
1300000000,168.0,100.0,3.0,2.0,Balikpapan Kota,Kalimantan Timur,Rumah,7738095.238095238,0.5952380952380952
1300000000,168.0,158.0,4.0,3.0,Balikpapan Kota,Kalimantan Timur,Rumah,7738095.238095238,0.9404761904761905
1065000000,168.0,90.0,3.0,2.0,Balikpapan Kota,Kalimantan Timur,Rumah,6339285.714285715,0.5357142857142857
780000000,168.0,150.0,4.0,2.0,Samarinda Kota,Kalimantan Timur,Rumah,4642857.142857143,0.8928571428571429
450000000,168.0,54.0,2.0,1.0,Banjarbaru Kota,Kalimantan Selatan,Rumah,2678571.4285714286,0.32142857142857145
450000000,168.0,36.0,2.0,1.0,Pontianak Kota,Kalimantan Barat,Rumah,2678571.4285714286,0.21428571428571427
850000000,168.0,100.0,3.0,2.0,Pontianak Kota,Kalimantan Barat,Rumah,5059523.80952381,0.5952380952380952
3250000000,167.0,200.0,3.0,4.0,Tangerang Kota,Banten,Rumah,19461077.84431138,1.1976047904191616
2795000000,166.0,200.0,3.0,3.0,Surabaya Kota,Jawa Timur,Rumah,16837349.39759036,1.2048192771084338
1150000000,166.0,100.0,3.0,2.0,Pekanbaru Kota,Riau,Rumah,6927710.843373494,0.6024096385542169
1100000000,166.0,140.0,3.0,2.0,Manado Kota,Sulawesi Utara,Rumah,6626506.024096386,0.8433734939759037
785000000,166.0,80.0,3.0,2.0,Bandar Lampung Kota,Lampung,Rumah,4728915.662650603,0.4819277108433735
4500000000,165.0,280.0,4.0,5.0,Kab. Badung,Bali,Rumah,27272727.272727273,1.696969696969697
1000000000,165.0,165.0,3.0,3.0,Palembang Kota,Sumatra Selatan,Rumah,6060606.060606061,1.0
1000000000,165.0,165.0,2.0,2.0,Palembang Kota,Sumatra Selatan,Rumah,6060606.060606061,1.0
575000000,165.0,165.0,3.0,2.0,Manado Kota,Sulawesi Utara,Rumah,3484848.484848485,1.0
200000000,165.0,100.0,3.0,2.0,Wonogiri Kab.,Jawa Tengah,Rumah,1212121.2121212122,0.6060606060606061
256000000,165.0,71.0,2.0,1.0,Payakumbuh Kota,Sumatra Barat,Rumah,1551515.1515151516,0.4303030303030303
1700000000,165.0,165.0,1.0,1.0,Bandung Kota,Jawa Barat,Rumah,10303030.303030303,1.0
380000000,165.0,50.0,2.0,1.0,Pekanbaru Kota,Riau,Rumah,2303030.303030303,0.30303030303030304
1150000000,165.0,100.0,3.0,2.0,Pekanbaru Kota,Riau,Rumah,6969696.96969697,0.6060606060606061
4500000000,165.0,190.0,3.0,3.0,Tabanan Kab.,Bali,Rumah,27272727.272727273,1.1515151515151516
1500000000,165.0,110.0,3.0,2.0,Makassar Kota,Sulawesi Selatan,Rumah,9090909.090909092,0.6666666666666666
4150000000,165.0,135.0,4.0,3.0,Batam Kota,Kepulauan Riau,Rumah,25151515.151515152,0.8181818181818182
550000000,164.0,163.0,2.0,2.0,Banjarmasin Kota,Kalimantan Selatan,Rumah,3353658.536585366,0.9939024390243902
1100000000,164.0,150.0,3.0,3.0,Pontianak Kota,Kalimantan Barat,Rumah,6707317.073170732,0.9146341463414634
3000000000,163.0,264.0,5.0,3.0,Medan Kota,Sumatra Utara,Rumah,18404907.975460123,1.6196319018404908
3500000000,163.0,120.0,4.0,5.0,Tangerang Selatan Kota,Banten,Rumah,21472392.63803681,0.7361963190184049
750000000,163.0,130.0,3.0,2.0,Padang Kota,Sumatra Barat,Rumah,4601226.993865031,0.7975460122699386
3500000000,163.0,163.0,4.0,5.0,Tangerang Selatan Kota,Banten,Rumah,21472392.63803681,1.0
650000000,163.0,120.0,3.0,3.0,Pekanbaru Kota,Riau,Rumah,3987730.061349693,0.7361963190184049
1100000000,163.0,120.0,3.0,3.0,Pekanbaru Kota,Riau,Rumah,6748466.257668711,0.7361963190184049
2700000000,162.0,150.0,4.0,2.0,Surabaya Kota,Jawa Timur,Rumah,16666666.666666666,0.9259259259259259
